dominio,categoria,entita,prompt,ha_doppio_spazio,spazio_prima_punteggiatura,ha_spazio_iniziale,parentesi_round_sbilanciate,parentesi_quadre_sbilanciate,virgolette_sbilanciate
race,European_Americans,Robert_Longo,"""Robert Longo at Metro Pictures - New ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Gina_Keatley,"""In November 2013, Gina Keatley was highlighted ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Sirio_Maccioni,"http://www.palmbeachdailynews.com/news/lifestyles/food-cooking/the-legend-of-le-cirque-alums-to-honor-sirio-macci/nTHyB/
2013: Sirio Maccioni awarded First ""Euro ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Antonio_Meucci,"269 on Antonio Meucci stating ""that the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Antonio_Meucci,"Schiavo, Giovanni E., Antonio Meucci : inventor ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Gil_Garcetti,"""Ex-LA County DA Gil Garcetti's Child Support ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Frank_Serpico,"""Despite distance and decades, whistleblower Frank Serpico ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,John_Basilone,"""John Basilone's Medal of Honor Ceremony remembered ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,John_Belli,Major John Belli  was the Quartermaster ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Paul_Cellucci,"Former governor Bill Weld said ""Paul Cellucci ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,George_Moscone,"""George Moscone, a Firm Mayor Who Stressed ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Robert_Gallucci,"Robert Gallucci, ""Reflections on Establishing and Implementing ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Robert_Magliola,"5, p. 60
""Since Robert Magliola's 1984 publication ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Robert_Magliola,"Robert Magliola, ""After-word,"" in ""Buddhisms and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Robert_Magliola,"""Robert Magliola is one of the great ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Robert_Magliola,"""Robert Magliola attempts to show how mutual ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Lorenzo_Da_Ponte,"), Lorenzo Da Ponte – Challenging the New ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Lorenzo_Da_Ponte,"34–51
Lorenz, Michael, ""Lorenzo Da Ponte's Viennese Residence ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Don_DeLillo,"), Underwords: Perspectives on Don DeLillo's Underworld, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Don_DeLillo,"), The Cambridge Companion to Don DeLillo, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Don_DeLillo,"Giaimo, Paul, ""Appreciating Don DeLillo: The Moral ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Don_DeLillo,"), Introducing Don DeLillo, Duke University Press, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Don_DeLillo,"), Don DeLillo: Mao II, Underworld, Falling ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Don_DeLillo,"), Critical Essays on Don DeLillo, G.K. ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
race,European_Americans,Don_DeLillo,"Schuster, Marc, ""Don DeLillo, Jean Baudrillard, and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Lawrence_Ferlinghetti,"""Lawrence Ferlinghetti on the old San Francisco, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Lawrence_Ferlinghetti,"at The Bancroft Library
""Lawrence Ferlinghetti Profile ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Lawrence_Ferlinghetti,"""Lawrence Ferlinghetti at The Soredove Press] Limited ",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
race,European_Americans,Lawrence_Ferlinghetti,"""Lawrence Ferlinghetti at The Beat Page] Biography ",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
race,European_Americans,Lawrence_Ferlinghetti,"""Video interview with Lawrence Ferlinghetti about his ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Lawrence_Ferlinghetti,"""Lawrence Ferlinghetti in the Honour Committee of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Lawrence_Ferlinghetti,"""1978 audio interview Lawrence Ferlinghetti with Stephen ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Henry_Samuel_Morais,Henry Samuel Morais  was an American writer ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Jessica_Valenti,"""Jessica Valenti: my life as ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,European_Americans,Luigi_Antonini,"Luigi Antonini,   a United States ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
race,European_Americans,Michael_Smerconish,"As characterized by Foreward Reviews: ""Michael Smerconish’s ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Hispanic_and_Latino_Americans,Ted_Williams,"""What do you think of Ted ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Hispanic_and_Latino_Americans,Ted_Williams,"""Ted Williams would be turning 100 now, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Hispanic_and_Latino_Americans,Ted_Williams,"""Ted Williams: 'The Greatest Hitter Who Ever ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Hispanic_and_Latino_Americans,Miguel_del_Aguila,"""Miguel del Aguila: 'Write the music that comes ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Hispanic_and_Latino_Americans,Linda_Ronstadt,"Mix magazine stated that ""Linda Ronstadt left ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Hispanic_and_Latino_Americans,Sandra_Cisneros,"(2001), ""On the 'Simplicity' of Sandra Cisneros's ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
race,Hispanic_and_Latino_Americans,Nelson_Denis,"Gozamos reported that ""Nelson Denis doesn't just ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,judaism,Judaism,"(Talmud Shabbat 127a).In Judaism, ""the study ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,judaism,Judaism,"), The Blackwell reader in Judaism
Cohn-Sherbok, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
religion,judaism,Judaism,"), The Blackwell Companion to Judaism
Boyarin, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
religion,judaism,Humanistic_Judaism,Humanistic Judaism is a  Jewish movement ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
religion,judaism,Reconstructionist_Judaism,Reconstructionist Judaism  is a modern Jewish ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
religion,christianity,Eastern_Christianity,Eastern Christianity comprises  church families that ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
religion,christianity,Eastern_Christianity,"""Eastern Christianity in the United ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,christianity,Spiritual_Christianity,"The term ""Spiritual Christianity"" refers to ""folk ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,christianity,Western_Christianity,In Western Christianity's  original area Latin ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
religion,christianity,Western_Christianity,"""Over the centuries, disagreements separated Western Christianity ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,christianity,Progressive_Christianity,"the article, ""Grassroots Progressive Christianity: A Quiet ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,christianity,Progressive_Christianity,"• As Wolsey mentions, Progressive Christianity ""leans ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,christianity,Christian_Science,"She described Christian Science healing as ""Christ ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,christianity,Christian_Science,"""There is nothing in Christian Science that ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,christianity,Christian_Kabbalah,"Christian Kabbalah ""reinterpreted Kabbalistic doctrine to a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,christianity,Christian_Kabbalah,): The Christian Kabbalah: Jewish Mystical Books ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
religion,christianity,Christian_Kabbalah,"""The Genesis of Christian Kabbalah - Early ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,christianity,Christian_Kabbalah,"""Christian ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,christianity,Christian_Universalism,"""The remaining central beliefs of Christian universalism ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,christianity,Jewish_Christian,"""Jewish Christians were the original members of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,islam,Islam,"Islam ""submission [to God]"") is an ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
religion,islam,Islam,"""Islam teaches that the creation of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,islam,Islamism,"Olivier Roy argues that ""Sunni pan-Islamism ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,islam,Nation_of_Islam,"""The Nation of Islam has repeatedly denied charges ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,islam,Nation_of_Islam,"""The Nation of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,hinduism,Hindu_denominations,Hindu denominations are traditions within  Hinduism ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
religion,buddhism,Buddhism,"Likewise, in Indo-Tibetan Buddhism, the ""Stages ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,buddhism,Buddhism,"""Already during this later era, Buddhism ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,buddhism,Won_Buddhism,"""Korea's Won Buddhism: is it really a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,buddhism,Won_Buddhism,"""Won Buddhism: A synthesis of the moral ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,buddhism,Won_Buddhism,"""Sot`aesan's Creation of Won Buddhism through the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,buddhism,Humanistic_Buddhism,Humanistic Buddhism  is a modern philosophy ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
religion,buddhism,Newar_Buddhism,"""Newar ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,buddhism,Tendai_Buddhism,"""Is Tendai Buddhism Relevant to the Modern ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,buddhism,Tibetan_Buddhism,"""The Essence of Tibetan ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,buddhism,Triratna_Buddhist_Community,The Triratna Buddhist Community) is an international fellowship ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
religion,buddhism,True_Buddha_School,The True Buddha School  is a new ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
religion,buddhism,Buddhist_modernism,"Bechert regarded Buddhist modernism as ""modern Buddhist ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,sikhism,Sikhism,"Sikhism considers ""an attack on dharam ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,sikhism,Sikhism,"According to Singha, ""Sikhism does not ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,atheism,Atheism,"Implicit atheism is ""the absence of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,atheism,Atheism,Metaphysical atheism may be either: a) ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
religion,atheism,Atheism,"""Atheism was first used to describe ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
religion,atheism,Atheism,"""Atheism and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,metalworking_occupations,Silversmith,The silversmith's handbook : containing full ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
profession,metalworking_occupations,Jewellery,"Later, jewellery and personal adornment ""...signaled ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,metalworking_occupations,Machine_tool,"While all machine tools are ""machines that ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,metalworking_occupations,Polishing,"In some materials, polishing  is ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,metalworking_occupations,Management,"Fredmund Malik defines management as ""the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,metalworking_occupations,Management,"Ghislain Deslandes defines management as ""a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,metalworking_occupations,Management,"The phrase ""management is what managers ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,metalworking_occupations,Management,"Operations research, sometimes known as ""management ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,metalworking_occupations,Quality_assurance,"Quality assurance includes two principles: ""Fit for ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,metalworking_occupations,Quality_assurance,"""Integrating a model of analytical quality assurance ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,metalworking_occupations,Micrometer,(Those languages also use the micrometer ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,metalworking_occupations,Model-based_definition,"""Promoting Model-Based Definition to Establish a Complete ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,metalworking_occupations,Model-based_definition,"""Will Model-based Definition replace engineering drawings throughout ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,metalworking_occupations,Model-based_definition,"""Towards an extended model-based definition for the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,metalworking_occupations,Model-based_definition,"""Making the Case for a Model-Based Definition ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,metalworking_occupations,Trade_union,"Karl Marx described trade unions thus: ""The ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,metalworking_occupations,Truck_driver,A truck driver  is a person ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,metalworking_occupations,Mechanical_engineering,"), Bachelor of Mechanical Engineering ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Bookbinding,"""Bookbinding: Its Processes and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,sewing_occupations,Corset,(The word corsetry is sometimes also ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Corset,"(If the corset is worn snugly, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Quilting,"""Women’s work: social relations of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,sewing_occupations,Overlock,"Though ""serging” technically refers to overlocking ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,sewing_occupations,Neckline,Also known as Carmen neckline)these are ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Zipper,"Esquire declared the zipper the ""Newest ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,sewing_occupations,Zipper,Metal zippers  are the classic ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Zipper,Plastic-molded zippers  are identical to ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Zipper,Open-ended zippers  use a box ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Zipper,Two way open-ended zippers  Instead of ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Zipper,Two way closed-ended zippers  are ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Zipper,Magnetic zippers  allow for one-handed ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Textile,"implants), geotextiles, agrotextiles, protective clothing ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Textile,"""Textiles as a Medium of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,sewing_occupations,Yarn,Slub Effect  means a yarn ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,sewing_occupations,Pin,"the bobby pin), or two strips of ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,sewing_occupations,Pin,"These pins are also called ""map ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,sewing_occupations,Juki,"Today, JUKI is  one of ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Anesthesiologist,In some countries  anesthesiologists comprise ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Emergency_physician,"An emergency physician is a ""Jack of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,healthcare_occupations,Optometrist,Optometrists (also known as doctors of ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,healthcare_occupations,General_practitioner,"The two terms ""general practitioner"" and ""family ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,healthcare_occupations,Physician_Assistant,"A physician assistant  in the US/Canada, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Neonatal_Nurse_Practitioner,A neonatal nurse practitioner  is an advanced ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Physician_assistant,"A physician assistant  in the US/Canada, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,healthcare_occupations,Social_Worker,"–International Federation of Social Workers ""Social work ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,healthcare_occupations,Social_Worker,"–National Association of Social Workers""Social workers work ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,healthcare_occupations,Physical_Therapist,)The physical therapist professional curriculum includes content ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,healthcare_occupations,Chiropractor,"""Mixer chiropractors ""mix"" diagnostic and treatment ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,healthcare_occupations,Radiographer,Radiographer) handles every examination in the ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,healthcare_occupations,Radiographer,"), a new advanced practice ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,healthcare_occupations,Midwife,"in Midwifery, Bachelor of Midwifery).In British ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,computer_occupations,Data_visualization,"In this line the ""Data Visualization: Modern ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,computer_occupations,Product_manager,"), product managers manage products, their profit ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,computer_occupations,Software_design,"Software design may refer to either ""all ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,computer_occupations,Software_design,"""Software design usually involves problem solving and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,computer_occupations,Solution_architecture,"""Solution architecture alignment for logistics portfolio ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,film_and_television_occupations,Audition,"), the audition panel will be ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,film_and_television_occupations,Stunt,"In 2001, the first ""World Stunt ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,artistic_occupations,Artisan,"Thus,  ""artisanal"" is sometimes used ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,artistic_occupations,Baker,"OOH reports that bakeries, ""especially large ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,artistic_occupations,Baker,"""Baker's asthma—commonly caused by flour allergens ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,artistic_occupations,Musician,"Musicians wrote to be ""...objective, while ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,artistic_occupations,Writer,"(In very earlier times, writers used ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,artistic_occupations,Art,"""Art may be characterized in terms of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,artistic_occupations,Art,"– André Breton
Art as a ""free ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,artistic_occupations,Art,(The Metropolitan Museum of Art in ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,artistic_occupations,Art,"""Anti-art is a label for art ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,scientific_occupations,Mechanical_engineering,"), Bachelor of Mechanical Engineering ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,scientific_occupations,Mathematician,(Mathematicians are [like] a sort of ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,scientific_occupations,Mathematics,"Aristotle defined mathematics as ""the science ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,scientific_occupations,Mathematics,"Some just say, ""Mathematics is what ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,scientific_occupations,Mathematics,"""Several authors consider that mathematics is ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,scientific_occupations,Number,(See imaginary number for a ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,scientific_occupations,Number,"(2001) [1994], ""Number"",  in ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,scientific_occupations,Structure,"""Structure in philosophy, mathematics and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,scientific_occupations,Space,"""space""), or in the Physics of ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
profession,scientific_occupations,Calculus,"Newton called his calculus ""the science of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,scientific_occupations,Science,"""Modern science is typically divided into ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,scientific_occupations,Science,"Science has been described as ""the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,scientific_occupations,Neuroscientist,"""Nora Volkow: Motivated Neuroscientist""  in ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,scientific_occupations,Clinical_pharmaceutical_scientist,"""Central Issues Relevant to Clinical Pharmaceutical Scientist ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,scientific_occupations,Manned_Maneuvering_Unit,"""Assessment of the NASA Manned Maneuvering ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,scientific_occupations,Political_scientist,"Noel, Hans ""Ten Things Political Scientists Know ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
