"dominio","categoria","entita","prompt","lunghezza_char","lunghezza_parole","markup_sospetto","ha_non_ascii"
"religion","christianity","Christian_Identity","A seminal influence on the Christian Identity ",46,7,FALSE,FALSE
"religion","christianity","Christian_Identity","As a general rule, Christian Identity followers ",48,7,FALSE,FALSE
"religion","christianity","Christian_Identity","Some Christian Identity adherents follow the Mosaic ",52,7,FALSE,FALSE
"religion","christianity","Christian_Identity","Some Christian Identity writers criticize modern Bible ",55,7,FALSE,FALSE
"religion","christianity","Christian_Identity","Unlike many Protestant Fundamentalists, Christian Identity adherents ",69,7,FALSE,FALSE
"religion","christianity","Christian_Identity","Christian Identity is also adhered to by ",41,7,FALSE,FALSE
"religion","christianity","Christian_Identity","South African branches of Christian Identity have ",50,7,FALSE,FALSE
"religion","christianity","Christian_Identity","God and Race: British-Israelism and Christian Identity, ",56,7,FALSE,FALSE
"religion","christianity","Christian_Identity","Christian Identity: The Aryan American Bloodline ",49,6,FALSE,FALSE
"religion","islam","Islam","Islam ""submission [to God]"") is an ",35,6,FALSE,FALSE
"religion","islam","Islam","Islam teaches that God is merciful, ",36,6,FALSE,FALSE
"religion","islam","Islam","The primary scriptures of Islam are ",36,6,FALSE,FALSE
"religion","islam","Islam","Like other Abrahamic religions, Islam also ",43,6,FALSE,FALSE
"religion","islam","Islam","The Islamic Golden Age refers to ",33,6,FALSE,FALSE
"religion","islam","Islam","Islam is the fastest-growing major religion ",44,6,FALSE,FALSE
"religion","islam","Islam","The word ""Islam"" can be used ",29,6,FALSE,FALSE
"religion","islam","Islam","Islam rejects polytheism and idolatry, as ",42,6,FALSE,FALSE
"religion","islam","Islam","In Islam, God is beyond all ",28,6,FALSE,FALSE
"religion","islam","Islam","""Islam teaches that the creation of ",36,6,FALSE,FALSE
"religion","islam","Islam","In Islam, just as in Judaism ",29,6,FALSE,FALSE
"religion","islam","Islam","Islamic theology says that all of ",34,6,FALSE,FALSE
"religion","islam","Islam","In Islam, the ""normative"" example of ",37,6,FALSE,FALSE
"religion","islam","Islam","Mystical traditions in Islam place these ",41,6,FALSE,FALSE
"religion","islam","Islam","Another kind of charity in Islam ",33,6,FALSE,FALSE
"religion","islam","Islam","The Islamic revival of the late ",32,6,FALSE,FALSE
"religion","islam","Islam","A jurist who interprets Islamic law ",36,6,FALSE,FALSE
"religion","islam","Islam","Most families in the Islamic world ",35,6,FALSE,FALSE
"religion","islam","Islam","Islamic hygienic practices mainly fall into ",44,6,FALSE,FALSE
"religion","islam","Islam","Islamic burial rituals include saying the ",42,6,FALSE,FALSE
"religion","islam","Islam","In fact, In Islamic tradition, the ",35,6,FALSE,FALSE
"religion","islam","Islam","In Islam, the observance of moral ",34,6,FALSE,FALSE
"religion","islam","Islam","One typical Islamic teaching on morality ",41,6,FALSE,FALSE
"religion","islam","Islam","The fundamental moral qualities in Islam ",41,6,FALSE,FALSE
"religion","islam","Islam","As a religion, Islam emphasizes the ",36,6,FALSE,FALSE
"religion","islam","Islam","In Islam, justice is not only ",30,6,FALSE,FALSE
"religion","islam","Islam","Currently no government conforms to Islamic ",44,6,FALSE,FALSE
"religion","islam","Islam","Although some converted to Islam, the ",38,6,FALSE,FALSE
"religion","islam","Islam","Many early converts to Islam were ",34,6,FALSE,FALSE
"religion","islam","Islam","Sunni Islam and Shia Islam thus ",32,6,FALSE,FALSE
"religion","islam","Islam","However, Islamic law would not be ",34,6,FALSE,FALSE
"religion","islam","Islam","The Ghaznavid dynasty was an Islamic ",37,6,FALSE,FALSE
"religion","islam","Islam","Conversion to Islam, however, was not ",38,6,FALSE,FALSE
"religion","islam","Islam","Throughout this expanse, Islam blended with ",44,6,FALSE,FALSE
"religion","islam","Islam","Under the Ottoman Empire, Islam spread ",39,6,FALSE,FALSE
"religion","islam","Islam","The wealthy Islamic Bengal Sultanate was ",41,6,FALSE,FALSE
"religion","islam","Islam","Liberal Islam is a movement that ",33,6,FALSE,FALSE
"religion","islam","Islam","Islamist groups such as the Muslim ",35,6,FALSE,FALSE
"religion","islam","Islam","In Turkey, the Islamist AK Party ",33,6,FALSE,FALSE
"religion","islam","Islam","The Organisation of Islamic Cooperation, consisting ",52,6,FALSE,FALSE
"religion","islam","Islam","Shia Islam has several branches, the ",37,6,FALSE,FALSE
"religion","islam","Islam","Mahdavia is an Islamic sect that ",33,6,FALSE,FALSE
"religion","islam","Islam","Islam is the second largest religion ",37,6,FALSE,FALSE
"religion","islam","Islam","Islam is set to grow faster ",28,6,FALSE,FALSE
"religion","islam","Islam","Growth rates of Islam in Europe ",32,6,FALSE,FALSE
"religion","islam","Islam","Finally, ""Islamic civilization"" may also refer ",47,6,FALSE,FALSE
"religion","islam","Islam","Islamic holy days fall on fixed ",32,6,FALSE,FALSE
"religion","islam","Islam","The most important Islamic festivals are ",41,6,FALSE,FALSE
"religion","islam","Islam","Islamic salvation optimism and its carnality ",45,6,FALSE,FALSE
"religion","islam","Islam","Islam's sensual descriptions of paradise led ",45,6,FALSE,FALSE
"religion","islam","Islam","Dante does not blame Islam as ",30,6,FALSE,FALSE
"religion","islam","Islamism","Islamism is a concept whose meaning ",36,6,FALSE,FALSE
"religion","islam","Islamism","In academic usage, the term Islamism ",37,6,FALSE,FALSE
"religion","islam","Islamism","Another major division within Islamism is ",42,6,FALSE,FALSE
"religion","islam","Islamism","Olivier Roy argues that ""Sunni pan-Islamism ",44,6,FALSE,FALSE
"religion","islam","Islamism","Daniel Pipes describes Islamism as a ",37,6,FALSE,FALSE
"religion","islam","Islamism","Moderate strains of Islamism have been ",39,6,FALSE,FALSE
"religion","islam","Islamism","Moderate Islamism is characterized by pragmatic ",48,6,FALSE,FALSE
"religion","islam","Islamism","As such, post-Islamism is not anti-Islamic, ",44,6,FALSE,FALSE
"religion","islam","Islamism","There, Muslim Brothers' Islamism had synthesized ",49,6,FALSE,FALSE
"religion","islam","Islamism","The Symbolic Scenarios of Islamism: A ",38,6,FALSE,FALSE
"religion","islam","Islamism","Islamism: Contested Perspectives on Political ",46,5,FALSE,FALSE
"religion","islam","Islamism","",0,0,FALSE,FALSE
"religion","islam","Shia_Islam","Shia Islam or Shi'ism is one of ",32,7,FALSE,FALSE
"religion","islam","Shia_Islam","A person observing Shia Islam is called ",40,7,FALSE,FALSE
"religion","islam","Shia_Islam","Shia Islam is based on Muhammad's ",34,6,FALSE,FALSE
"religion","islam","Shia_Islam","Historians dispute the origin of Shia Islam, ",45,7,FALSE,FALSE
"religion","islam","Shia_Islam","Shia Islam embodies a completely independent system ",52,7,FALSE,FALSE
"religion","islam","Sunni_Islam","Sunni Islam is the largest denomination of ",43,7,FALSE,FALSE
"religion","islam","Sunni_Islam","Sunni Islam is sometimes referred to as ",40,7,FALSE,FALSE
"religion","islam","Sunni_Islam","Sunni Islam does not have a formal ",35,7,FALSE,FALSE
"religion","islam","Sunni_Islam","Many traditional scholars saw Sunni Islam in ",45,7,FALSE,FALSE
"religion","islam","Sunni_Islam","Additionally, classical Sunni Islam also outlined numerous ",59,7,FALSE,FALSE
"religion","islam","Sunni_Islam","The key beliefs of classical Sunni Islam ",41,7,FALSE,FALSE
"religion","islam","Islamic_Modernism","Islamic Modernism is a movement that has ",41,7,FALSE,FALSE
"religion","islam","Islamic_Modernism","One expression of Islamic Modernism is that ",44,7,FALSE,FALSE
"religion","islam","American_Society_of_Muslims","The American Society of Muslims was a predominantly African-American ",69,9,FALSE,FALSE
"religion","islam","American_Society_of_Muslims","Finally it settled on the American Society of Muslims.In ",57,9,FALSE,FALSE
"religion","islam","Nation_of_Islam","The Nation of Islam is an African American ",43,8,FALSE,FALSE
"religion","islam","Nation_of_Islam","He took over the Nation of Islam's headquarters ",48,8,FALSE,FALSE
"religion","islam","Nation_of_Islam","His goal, according to the Nation of Islam, ",44,8,FALSE,FALSE
"religion","islam","Nation_of_Islam","Many other Nation of Islam members were similarly ",50,8,FALSE,FALSE
"religion","islam","Nation_of_Islam","At the time, Nation of Islam was founded ",41,8,FALSE,FALSE
"religion","islam","Nation_of_Islam","He worked to rebuild the Nation of Islam ",41,8,FALSE,FALSE
"religion","islam","Nation_of_Islam","Under Farrakhan's leadership, the Nation of Islam tried ",56,8,FALSE,FALSE
"religion","islam","Nation_of_Islam","The Nation of Islam teaches that black people ",46,8,FALSE,FALSE
"religion","islam","Nation_of_Islam","The Nation of Islam teaches that intermarriage or ",50,8,FALSE,FALSE
"religion","islam","Nation_of_Islam","""The Nation of Islam has repeatedly denied charges ",51,8,FALSE,FALSE
"religion","islam","Nation_of_Islam","The Nation of Islam points to the Quran: ",41,8,FALSE,FALSE
"religion","islam","Nation_of_Islam","""The Nation of ",15,3,FALSE,FALSE
"religion","islam","United_Nation_of_Islam","The United Nation of Islam is an African American ",50,9,FALSE,FALSE
"religion","islam","Muslim_Canadian_Congress","The Muslim Canadian Congress was organized to provide ",54,8,FALSE,FALSE
"religion","islam","Canadian_Muslim_Union","The Canadian Muslim Union is a registered not-for-profit ",57,8,FALSE,FALSE
"religion","islam","Progressive_British_Muslims","Progressive British Muslims was a group of Liberal ",51,8,FALSE,FALSE
"religion","islam","Progressive_Muslim_Union","The Progressive Muslim Union of North America was ",50,8,FALSE,FALSE
"religion","islam","Progressive_Muslim_Union","The Progressive Muslim Union is the result of ",46,8,FALSE,FALSE
"religion","islam","Tolu-e-Islam","Tolu-e-Islam, also known as Bazm-e-Tolu-e-Islam, is ",52,6,FALSE,FALSE
"religion","islam","Tolu-e-Islam","The words Tolu-e-Islam, meaning ""dawn"" or ",42,6,FALSE,FALSE
"religion","islam","Tolu-e-Islam","Tolu-e-Islam seeks to propagate the Quranic ",44,6,FALSE,FALSE
"religion","islam","Non-denominational_Muslim","A non-denominational Muslim is a Muslim who ",44,7,FALSE,FALSE
"religion","islam","Non-denominational_Muslim","Non-denominational Muslims have been adopted by some ",53,7,FALSE,FALSE
"religion","islam","Non-denominational_Muslim","Sahelian non-denominational Muslims have demonstrated an aversion ",66,7,FALSE,FALSE
"religion","islam","Non-denominational_Muslim","Nonetheless, other non-denominational Muslims, expressly, in a ",63,7,FALSE,FALSE
"religion","islam","Non-denominational_Muslim","Some laymen non-denominational Muslims exhibit hostility towards ",65,7,FALSE,FALSE
"religion","islam","Non-denominational_Muslim","Some non-denominational Muslims consider their unaffiliated stance ",67,7,FALSE,FALSE
"religion","islam","Non-denominational_Muslim","According to MCA, non-denominational Muslims also deemphasize ",62,7,FALSE,FALSE
"religion","islam","Non-denominational_Muslim","They have also depicted non-denominational Muslims as ",54,7,FALSE,FALSE
"religion","islam","Non-denominational_Muslim","In 2013, there were 156 non-denominational Muslim ",50,7,FALSE,FALSE
"religion","islam","Non-denominational_Muslim","Those who are non-denominational Muslim have seen ",50,7,FALSE,FALSE
"religion","hinduism","Hinduism","Even among Hinduism denominations such as ",42,6,FALSE,FALSE
"religion","hinduism","Hindu_denominations","Hindu denominations are traditions within  Hinduism ",52,6,FALSE,FALSE
"religion","hinduism","Hindu_denominations","A notable feature of Hindu denominations is ",44,7,FALSE,FALSE
"religion","hinduism","Hinduism_in_Indonesia","Hinduism in Indonesia, as of the 2010 census, ",46,8,FALSE,FALSE
"religion","hinduism","Hinduism_in_Indonesia","Traditionally, Hinduism in Indonesia had a pantheon of ",55,8,FALSE,FALSE
"religion","hinduism","Hindu_reform_movements","Several contemporary groups, collectively termed Hindu reform movements ",72,8,FALSE,FALSE
"religion","hinduism","Hindu_philosophy","Hindu philosophy refers to philosophies, world views ",53,7,FALSE,FALSE
"religion","hinduism","Hindu_philosophy","The orthodox schools of Hindu philosophy have ",46,7,FALSE,FALSE
"religion","hinduism","Hindu_philosophy","Hindu philosophy recognizes many types of Yoga, ",48,7,FALSE,FALSE
"religion","hinduism","Hinduism_by_country","Estimates of Hinduism by country reflects this diversity ",57,8,FALSE,FALSE
"religion","hinduism","Balinese_Hinduism","Balinese Hinduism is the form of Hinduism ",42,7,FALSE,FALSE
"religion","hinduism","Balinese_Hinduism","Balinese Hinduism has been formally recognized by ",50,7,FALSE,FALSE
"religion","buddhism","Buddhism","Buddhism is the world's fourth-largest religion ",48,6,FALSE,FALSE
"religion","buddhism","Buddhism","Buddhism encompasses a variety of traditions, ",46,6,FALSE,FALSE
"religion","buddhism","Buddhism","Two major extant branches of Buddhism ",38,6,FALSE,FALSE
"religion","buddhism","Buddhism","Theravada Buddhism has a widespread following ",46,6,FALSE,FALSE
"religion","buddhism","Buddhism","Tibetan Buddhism, which preserves the Vajrayana ",48,6,FALSE,FALSE
"religion","buddhism","Buddhism","In Buddhism, dukkha is one of ",30,6,FALSE,FALSE
"religion","buddhism","Buddhism","Buddhism, like other major Indian religions, ",45,6,FALSE,FALSE
"religion","buddhism","Buddhism","Samsara in Buddhism is considered to ",37,6,FALSE,FALSE
"religion","buddhism","Buddhism","According to Buddhism there ultimately is ",42,6,FALSE,FALSE
"religion","buddhism","Buddhism","Buddhism asserts that there is nothing ",39,6,FALSE,FALSE
"religion","buddhism","Buddhism","In Buddhism, dependent arising is referring ",44,6,FALSE,FALSE
"religion","buddhism","Buddhism","In early Buddhism, it was commonly ",35,6,FALSE,FALSE
"religion","buddhism","Buddhism","Similarly, in Theravada Buddhism, it often ",43,6,FALSE,FALSE
