"domain","subject","alias","replacement","source","enabled","review_reason"
"race","Fred_Hampton","Fred Hampton","Person","subject_label",TRUE,
"race","Lorraine_Hansberry","Lorraine Hansberry","Person","subject_label",TRUE,
"race","Dorothy_Height","Dorothy Height","Person","subject_label",TRUE,
"race","Benjamin_Hooks","Benjamin Hooks","Person","subject_label",TRUE,
"race","Lena_Horne","Lena Horne","Person","subject_label",TRUE,
"race","Elbert_Howard","Elbert Howard","Person","subject_label",TRUE,
"race","Bobby_Hutton","Bobby Hutton","Person","subject_label",TRUE,
"race","Jesse_Jackson","Jesse Jackson","Person","subject_label",TRUE,
"race","Mahalia_Jackson","Mahalia Jackson","Person","subject_label",TRUE,
"race","James_Weldon_Johnson","James Weldon Johnson","Person","subject_label",TRUE,
"race","Barbara_Jordan","Barbara Jordan","Person","subject_label",TRUE,
"race","Coretta_Scott_King","Coretta Scott King","Person","subject_label",TRUE,
"race","Martin_Luther_King_III","Martin Luther King III","Person","subject_label",TRUE,
"race","Martin_Luther_King_Jr.","Martin Luther King Jr.","Person","subject_label",TRUE,
"race","Bernard_Lafayette","Bernard Lafayette","Person","subject_label",TRUE,
"race","Julius_Lester","Julius Lester","Person","subject_label",TRUE,
"race","Conrad_Lynn","Conrad Lynn","Person","subject_label",TRUE,
"race","Thurgood_Marshall","Thurgood Marshall","Person","subject_label",TRUE,
"race","Franklin_McCain","Franklin McCain","Person","subject_label",TRUE,
"race","Floyd_McKissick","Floyd McKissick","Person","subject_label",TRUE,
"race","James_Meredith","James Meredith","Person","subject_label",TRUE,
"race","Anne_Moody","Anne Moody","Person","subject_label",TRUE,
"race","Harry_T._Moore","Harry T. Moore","Person","subject_label",TRUE,
"race","Harriette_Moore","Harriette Moore","Person","subject_label",TRUE,
"race","Amzie_Moore","Amzie Moore","Person","subject_label",TRUE,
"race","Pauli_Murray","Pauli Murray","Person","subject_label",TRUE,
"race","Diane_Nash","Diane Nash","Person","subject_label",TRUE,
"race","Denise_Nicholas","Denise Nicholas","Person","subject_label",TRUE,
"race","E._D._Nixon","E. D. Nixon","Person","subject_label",TRUE,
"race","Rosa_Parks","Rosa Parks","Person","subject_label",TRUE,
"race","Adam_Clayton_Powell_Jr.","Adam Clayton Powell Jr.","Person","subject_label",TRUE,
"race","Lincoln_Ragsdale","Lincoln Ragsdale","Person","subject_label",TRUE,
"race","A._Philip_Randolph","A. Philip Randolph","Person","subject_label",TRUE,
"race","George_Raymond","George Raymond","Person","subject_label",TRUE,
"race","Gloria_Richardson","Gloria Richardson","Person","subject_label",TRUE,
"race","Amelia_Boynton_Robinson","Amelia Boynton Robinson","Person","subject_label",TRUE,
"race","Jackie_Robinson","Jackie Robinson","Person","subject_label",TRUE,
"race","Jo_Ann_Robinson","Jo Ann Robinson","Person","subject_label",TRUE,
"race","Bayard_Rustin","Bayard Rustin","Person","subject_label",TRUE,
"race","Josephine_St._Pierre_Ruffin","Josephine St. Pierre Ruffin","Person","subject_label",TRUE,
"race","Betty_Shabazz","Betty Shabazz","Person","subject_label",TRUE,
"race","Al_Sharpton","Al Sharpton","Person","subject_label",TRUE,
"race","Charles_Sherrod","Charles Sherrod","Person","subject_label",TRUE,
"race","Fred_Shuttlesworth","Fred Shuttlesworth","Person","subject_label",TRUE,
"race","Nina_Simone","Nina Simone","Person","subject_label",TRUE,
"race","Mavis_Staples","Mavis Staples","Person","subject_label",TRUE,
"race","Charles_Kenzie_Steele","Charles Kenzie Steele","Person","subject_label",TRUE,
"race","Charles_Steele_Jr.","Charles Steele Jr.","Person","subject_label",TRUE,
"race","Harriet_Tubman","Harriet Tubman","Person","subject_label",TRUE,
"race","Samuel_Wilbert_Tucker","Samuel Wilbert Tucker","Person","subject_label",TRUE,
"race","C._T._Vivian","C. T. Vivian","Person","subject_label",TRUE,
"race","Wyatt_Tee_Walker","Wyatt Tee Walker","Person","subject_label",TRUE,
"race","Ida_B._Wells","Ida B. Wells","Person","subject_label",TRUE,
"race","Roy_Wilkins","Roy Wilkins","Person","subject_label",TRUE,
"race","Hosea_Williams","Hosea Williams","Person","subject_label",TRUE,
"race","Robert_F._Williams","Robert F. Williams","Person","subject_label",TRUE,
"race","Andrew_Young","Andrew Young","Person","subject_label",TRUE,
"race","Deval_Patrick","Deval Patrick","Person","subject_label",TRUE,
"race","Douglas_Wilder","Douglas Wilder","Person","subject_label",TRUE,
"race","Perry_B._Jackson","Perry B. Jackson","Person","subject_label",TRUE,
"race","Valerie_Jarrett","Valerie Jarrett","Person","subject_label",TRUE,
"race","Candace_Owens","Candace Owens","Person","subject_label",TRUE,
"race","Ed_Bradley","Ed Bradley","Person","subject_label",TRUE,
"race","Victor_Blackwell","Victor Blackwell","Person","subject_label",TRUE,
"race","Sway_Calloway","Sway Calloway","Person","subject_label",TRUE,
"race","Marc_Lamont_Hill","Marc Lamont Hill","Person","subject_label",TRUE,
"race","Van_Jones","Van Jones","Person","subject_label",TRUE,
"race","Curt_Menefee","Curt Menefee","Person","subject_label",TRUE,
"race","Fox_NFL_Sunday","Fox NFL Sunday","Person","subject_label",TRUE,
"race","Michelle_Miller","Michelle Miller","Person","subject_label",TRUE,
"race","Zerlina_Maxwell","Zerlina Maxwell","Person","subject_label",TRUE,
"race","Miami_Herald","Miami Herald","Person","subject_label",TRUE,
"race","Angela_Rye","Angela Rye","Person","subject_label",TRUE,
"race","David_Swerdlick","David Swerdlick","Person","subject_label",TRUE,
"race","Stephen_A._Smith","Stephen A. Smith","Person","subject_label",TRUE,
"race","Fredricka_Whitfield","Fredricka Whitfield","Person","subject_label",TRUE,
"race","Kristen_Welker","Kristen Welker","Person","subject_label",TRUE,
"race","Johnnie_Cochran","Johnnie Cochran","Person","subject_label",TRUE,
"race","Eric_Holder","Eric Holder","Person","subject_label",TRUE,
"race","Clarence_Thomas","Clarence Thomas","Person","subject_label",TRUE,
"race","Robert_Sengstacke_Abbott","Robert Sengstacke Abbott","Person","subject_label",TRUE,
"race","Raymond_Pace_Alexander","Raymond Pace Alexander","Person","subject_label",TRUE,
"race","Sadie_Tanner_Mossell_Alexander","Sadie Tanner Mossell Alexander","Person","subject_label",TRUE,
"race","Helen_Elsie_Austin","Helen Elsie Austin","Person","subject_label",TRUE,
"race","Roland_Burris","Roland Burris","Person","subject_label",TRUE,
"race","Laura_Coates","Laura Coates","Person","subject_label",TRUE,
"race","William_Calvin_Chase","William Calvin Chase","Person","subject_label",TRUE,
"race","William_Thaddeus_Coleman_Jr.","William Thaddeus Coleman Jr.","Person","subject_label",TRUE,
"race","Artur_Davis","Artur Davis","Person","subject_label",TRUE,
"race","Gordon_Davis","Gordon Davis","Person","subject_label",TRUE,
"race","B._Kwaku_Duren","B. Kwaku Duren","Person","subject_label",TRUE,
"race","Anita_Hill","Anita Hill","Person","subject_label",TRUE,
"race","Florynce_Kennedy","Florynce Kennedy","Person","subject_label",TRUE,
"race","Reginald_Lewis","Reginald Lewis","Person","subject_label",TRUE,
"race","Thurgood_Marshall_Jr.","Thurgood Marshall Jr.","Person","subject_label",TRUE,
"race","Bryan_Stevenson","Bryan Stevenson","Person","subject_label",TRUE,
"race","Alexander_Crummell","Alexander Crummell","Person","subject_label",TRUE,
"race","Henriette_DeLille","Henriette DeLille","Person","subject_label",TRUE,
"race","Louis_Farrakhan","Louis Farrakhan","Person","subject_label",TRUE,
"race","Henry_Highland_Garnet","Henry Highland Garnet","Person","subject_label",TRUE,
"race","Warith_Deen_Mohammed","Warith Deen Mohammed","Person","subject_label",TRUE,
"race","Augustus_Tolton","Augustus Tolton","Person","subject_label",TRUE,
"race","Pierre_Toussaint","Pierre Toussaint","Person","subject_label",TRUE,
"race","Samuel_R._Delany","Samuel R. Delany","Person","subject_label",TRUE,
"race","Nikki_Giovanni","Nikki Giovanni","Person","subject_label",TRUE,
"race","Toni_Morrison","Toni Morrison","Person","subject_label",TRUE,
"race","Amiri_Baraka","Amiri Baraka","Person","subject_label",TRUE,
"race","Gwendolyn_B._Bennett","Gwendolyn B. Bennett","Person","subject_label",TRUE,
"race","Arna_Bontemps","Arna Bontemps","Person","subject_label",TRUE,
"race","Gwendolyn_Brooks","Gwendolyn Brooks","Person","subject_label",TRUE,
"race","Lucille_Clifton","Lucille Clifton","Person","subject_label",TRUE,
"race","Frank_Marshall_Davis","Frank Marshall Davis","Person","subject_label",TRUE,
"race","Paul_Laurence_Dunbar","Paul Laurence Dunbar","Person","subject_label",TRUE,
"race","Ralph_Ellison","Ralph Ellison","Person","subject_label",TRUE,
"race","Alex_Haley","Alex Haley","Person","subject_label",TRUE,
"race","Frances_Harper","Frances Harper","Person","subject_label",TRUE,
"race","Yona_Harvey","Yona Harvey","Person","subject_label",TRUE,
"race","Robert_Hayden","Robert Hayden","Person","subject_label",TRUE,
"race","Langston_Hughes","Langston Hughes","Person","subject_label",TRUE,
"race","Erica_Hunt","Erica Hunt","Person","subject_label",TRUE,
"race","Walter_Mosley","Walter Mosley","Person","subject_label",TRUE,
"race","Walter_Dean_Myers","Walter Dean Myers","Person","subject_label",TRUE,
"race","Marilyn_Nelson","Marilyn Nelson","Person","subject_label",TRUE,
"race","Pat_Parker","Pat Parker","Person","subject_label",TRUE,
"race","Kevin_Powell","Kevin Powell","Person","subject_label",TRUE,
"race","Ishmael_Reed","Ishmael Reed","Person","subject_label",TRUE,
"race","Tracy_K._Smith","Tracy K. Smith","Person","subject_label",TRUE,
"race","Natasha_Trethewey","Natasha Trethewey","Person","subject_label",TRUE,
"race","Alice_Walker","Alice Walker","Person","subject_label",TRUE,
"race","Margaret_Walker","Margaret Walker","Person","subject_label",TRUE,
"race","Dorothy_West","Dorothy West","Person","subject_label",TRUE,
"race","John_Edgar_Wideman","John Edgar Wideman","Person","subject_label",TRUE,
"race","Al_Young","Al Young","Person","subject_label",TRUE,
"race","Louis_Armstrong","Louis Armstrong","Person","subject_label",TRUE,
"race","James_Brown","James Brown","Person","subject_label",TRUE,
"race","John_Coltrane","John Coltrane","Person","subject_label",TRUE,
"race","Miles_Davis","Miles Davis","Person","subject_label",TRUE,
"race","Dennis_Edwards","Dennis Edwards","Person","subject_label",TRUE,
"race","Duke_Ellington","Duke Ellington","Person","subject_label",TRUE,
"race","Ella_Fitzgerald","Ella Fitzgerald","Person","subject_label",TRUE,
"race","Marvin_Gaye","Marvin Gaye","Person","subject_label",TRUE,
"race","Dizzy_Gillespie","Dizzy Gillespie","Person","subject_label",TRUE,
"race","Jimi_Hendrix","Jimi Hendrix","Person","subject_label",TRUE,
"race","Billie_Holiday","Billie Holiday","Person","subject_label",TRUE,
"race","John_Lee_Hooker","John Lee Hooker","Person","subject_label",TRUE,
"race","Etta_James","Etta James","Person","subject_label",TRUE,
"race","Quincy_Jones","Quincy Jones","Person","subject_label",TRUE,
"race","Johnny_Mathis","Johnny Mathis","Person","subject_label",TRUE,
"race","Max_Roach","Max Roach","Person","subject_label",TRUE,
"race","Smokey_Robinson","Smokey Robinson","Person","subject_label",TRUE,
"race","Sonny_Rollins","Sonny Rollins","Person","subject_label",TRUE,
"race","Sly_Stone","Sly Stone","Person","subject_label",TRUE,
"race","Donna_Summer","Donna Summer","Person","subject_label",TRUE,
"race","Ike_Turner","Ike Turner","Person","subject_label",TRUE,
"race","Muddy_Waters","Muddy Waters","Person","subject_label",TRUE,
"race","Barry_White","Barry White","Person","subject_label",TRUE,
"race","Maurice_White","Maurice White","Person","subject_label",TRUE,
"race","Johnny_Ace","Johnny Ace","Person","subject_label",TRUE,
"race","Jhene_Aiko","Jhene Aiko","Person","subject_label",TRUE,
"race","Ivie_Anderson","Ivie Anderson","Person","subject_label",TRUE,
"race","Erykah_Badu","Erykah Badu","Person","subject_label",TRUE,
"race","Kim_Burrell","Kim Burrell","Person","subject_label",TRUE,
"race","Lil_Baby","Lil Baby","Person","subject_label",TRUE,
"race","Pearl_Bailey","Pearl Bailey","Person","subject_label",TRUE,
"race","Anita_Baker","Anita Baker","Person","subject_label",TRUE,
"race","Lavern_Baker","Lavern Baker","Person","subject_label",TRUE,
"race","Swizz_Beatz","Swizz Beatz","Person","subject_label",TRUE,
"race","Madeline_Bell","Madeline Bell","Person","subject_label",TRUE,
"race","Carey_Bell","Carey Bell","Person","subject_label",TRUE,
"race","Frankie_Beverly","Frankie Beverly","Person","subject_label",TRUE,
"race","Mykki_Blanco","Mykki Blanco","Person","subject_label",TRUE,
"race","Bobby_Bland","Bobby Bland","Person","subject_label",TRUE,
"race","Blind_Blake","Blind Blake","Person","subject_label",TRUE,
"race","Mary_J._Blige","Mary J. Blige","Person","subject_label",TRUE,
"race","Joe_Budden","Joe Budden","Person","subject_label",TRUE,
"race","Lucille_Bogan","Lucille Bogan","Person","subject_label",TRUE,
"race","Buddy_Bolden","Buddy Bolden","Person","subject_label",TRUE,
"race","Tamar_Braxton","Tamar Braxton","Person","subject_label",TRUE,
"race","Toni_Braxton","Toni Braxton","Person","subject_label",TRUE,
"race","Traci_Braxton","Traci Braxton","Person","subject_label",TRUE,
"race","Dee_Dee_Bridgewater","Dee Dee Bridgewater","Person","subject_label",TRUE,
"race","Chuck_Brown","Chuck Brown","Person","subject_label",TRUE,
"race","Clifford_Brown","Clifford Brown","Person","subject_label",TRUE,
"race","Peabo_Bryson","Peabo Bryson","Person","subject_label",TRUE,
"race","Solomon_Burke","Solomon Burke","Person","subject_label",TRUE,
"race","Jerry_Butler","Jerry Butler","Person","subject_label",TRUE,
"race","Rich_Boy","Rich Boy","Person","subject_label",TRUE,
"race","Soulja_Boy","Soulja Boy","Person","subject_label",TRUE,
"race","Donald_Byrd","Donald Byrd","Person","subject_label",TRUE,
"race","Erica_Campbell","Erica Campbell","Person","subject_label",TRUE,
"race","Betty_Carter","Betty Carter","Person","subject_label",TRUE,
"race","Tracy_Chapman","Tracy Chapman","Person","subject_label",TRUE,
"race","Paul_Chambers","Paul Chambers","Person","subject_label",TRUE,
"race","Chubby_Checker","Chubby Checker","Person","subject_label",TRUE,
"race","Cyrus_Chestnut","Cyrus Chestnut","Person","subject_label",TRUE,
"race","Charlie_Christian","Charlie Christian","Person","subject_label",TRUE,
"race","Robert_Cray","Robert Cray","Person","subject_label",TRUE,
"race","James_Cleveland","James Cleveland","Person","subject_label",TRUE,
"race","Keyshia_Cole","Keyshia Cole","Person","subject_label",TRUE,
"race","Ornette_Coleman","Ornette Coleman","Person","subject_label",TRUE,
"race","Daryl_Coley","Daryl Coley","Person","subject_label",TRUE,
"race","Albert_Collins","Albert Collins","Person","subject_label",TRUE,
"race","Bootsy_Collins","Bootsy Collins","Person","subject_label",TRUE,
"race","Alice_Coltrane","Alice Coltrane","Person","subject_label",TRUE,
"race","Ravi_Coltrane","Ravi Coltrane","Person","subject_label",TRUE,
"race","James_Cotton","James Cotton","Person","subject_label",TRUE,
"race","J._Cole","J. Cole","Person","subject_label",TRUE,
"race","Evelyn_Simpson_Curenton","Evelyn Simpson Curenton","Person","subject_label",TRUE,
"race","Mos_Def","Mos Def","Person","subject_label",TRUE,
"race","Willie_Dixon","Willie Dixon","Person","subject_label",TRUE,
"race","Johnny_Dodds","Johnny Dodds","Person","subject_label",TRUE,
"race","Baby_Dodds","Baby Dodds","Person","subject_label",TRUE,
"race","Billy_Eckstine","Billy Eckstine","Person","subject_label",TRUE,
"race","Roy_Eldridge","Roy Eldridge","Person","subject_label",TRUE,
"race","Betty_Everett","Betty Everett","Person","subject_label",TRUE,
"race","Eddie_Floyd","Eddie Floyd","Person","subject_label",TRUE,
"race","Kam_Franklin","Kam Franklin","Person","subject_label",TRUE,
"race","Kirk_Franklin","Kirk Franklin","Person","subject_label",TRUE,
"race","Flo_Rida","Flo Rida","Person","subject_label",TRUE,
"race","Benny_Golson","Benny Golson","Person","subject_label",TRUE,
"race","Berry_Gordy","Berry Gordy","Person","subject_label",TRUE,
"race","Al_Green","Al Green","Person","subject_label",TRUE,
"race","Johnny_Griffin","Johnny Griffin","Person","subject_label",TRUE,
"race","Lil_Gotit","Lil Gotit","Person","subject_label",TRUE,
"race","Gucci_Mane","Gucci Mane","Person","subject_label",TRUE,
"race","Edmond_Hall","Edmond Hall","Person","subject_label",TRUE,
"race","Jimmy_Hamilton","Jimmy Hamilton","Person","subject_label",TRUE,
"race","Lionel_Hampton","Lionel Hampton","Person","subject_label",TRUE,
"race","Deitrick_Haddon","Deitrick Haddon","Person","subject_label",TRUE,
"race","Donny_Hathaway","Donny Hathaway","Person","subject_label",TRUE,
"race","Damon_Harris","Damon Harris","Person","subject_label",TRUE,
"race","Coleman_Hawkins","Coleman Hawkins","Person","subject_label",TRUE,
"race","MC_Hammer","MC Hammer","Person","subject_label",TRUE,
"race","Michael_Henderson","Michael Henderson","Person","subject_label",TRUE,
"race","Jon_Hendricks","Jon Hendricks","Person","subject_label",TRUE,
"race","Lauryn_Hill","Lauryn Hill","Person","subject_label",TRUE,
"race","Earl_Hines","Earl Hines","Person","subject_label",TRUE,
"race","Thelma_Houston","Thelma Houston","Person","subject_label",TRUE,
"race","Phyllis_Hyman","Phyllis Hyman","Person","subject_label",TRUE,
"race","Koryn_Hawthorne","Koryn Hawthorne","Person","subject_label",TRUE,
"race","James_Ingram","James Ingram","Person","subject_label",TRUE,
"race","Ronald_Isley","Ronald Isley","Person","subject_label",TRUE,
"race","Ray_J","Ray J","Person","subject_label",TRUE,
"race","Chuck_Jackson","Chuck Jackson","Person","subject_label",TRUE,
"race","Tito_Jackson","Tito Jackson","Person","subject_label",TRUE,
"race","Milt_Jackson","Milt Jackson","Person","subject_label",TRUE,
"race","Hank_Jones","Hank Jones","Person","subject_label",TRUE,
