id_riga_originale,dominio,categoria,entita,tipo_newline,n_newline,posizioni_newline,newline_iniziale,newline_finale,newline_consecutivi,spazio_prima_newline,spazio_dopo_newline,ha_tab,ha_carriage_return,ha_markup,is_duplicato_esatto,is_duplicato_normalizzato,lunghezza_originale,lunghezza_candidata,candidata_diversa,prompt,prompt_visibile,prompt_candidato_whitespace
6555,race,European_Americans,Mark_Z._Danielewski,interno_multiplo,3,28 | 42 | 53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,67,66,TRUE,"Mark Z. Danielewski on IMDb
Exploration Z
Interviews
Wittmershaus, ","Mark Z. Danielewski on IMDb\\nExploration Z\\nInterviews\\nWittmershaus, ","Mark Z. Danielewski on IMDb Exploration Z Interviews Wittmershaus,"
6561,race,European_Americans,Jerzy_Kosinski,interno_singolo,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,48,TRUE,"99–109
Barbara Gelb, ""Being Jerzy Kosinski"", New ","99–109\\nBarbara Gelb, ""Being Jerzy Kosinski"", New ","99–109 Barbara Gelb, ""Being Jerzy Kosinski"", New"
6562,race,European_Americans,Jerzy_Kosinski,interno_singolo,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64,63,TRUE,"121–32
Michael Schumacher, ""Jerzy Kosinski"", Writer's Yearbook, ","121–32\\nMichael Schumacher, ""Jerzy Kosinski"", Writer's Yearbook, ","121–32 Michael Schumacher, ""Jerzy Kosinski"", Writer's Yearbook,"
6563,race,European_Americans,Jerzy_Kosinski,interno_singolo,1,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,46,TRUE,"Designing for Jerzy Kosinski
Jerzy Kosiński at ",Designing for Jerzy Kosinski\\nJerzy Kosiński at ,Designing for Jerzy Kosinski Jerzy Kosiński at
6621,race,European_Americans,Aaron_Spelling,interno_singolo,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,44,TRUE,"Aaron Spelling on IMDb
Aaron Spelling at The ",Aaron Spelling on IMDb\\nAaron Spelling at The ,Aaron Spelling on IMDb Aaron Spelling at The
6642,race,European_Americans,Christopher_Hitchens,interno_singolo,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,66,65,TRUE,"ISBN 978-0-306-81608-6
2008 Christopher Hitchens and His Critics: ",ISBN 978-0-306-81608-6\\n2008 Christopher Hitchens and His Critics: ,ISBN 978-0-306-81608-6 2008 Christopher Hitchens and His Critics:
6682,race,European_Americans,Benny_Goodman,interno_singolo,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,37,TRUE,"1 & 2
Original Benny Goodman Trio and ",1 & 2\\nOriginal Benny Goodman Trio and ,1 & 2 Original Benny Goodman Trio and
6691,race,European_Americans,Gene_Krupa,interno_multiplo,2,2 | 31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,47,TRUE,"3
1953 The Exciting Gene Krupa
1954 Sing, Sing, ","3\\n1953 The Exciting Gene Krupa\\n1954 Sing, Sing, ","3 1953 The Exciting Gene Krupa 1954 Sing, Sing,"
6738,race,European_Americans,Jon_Stewart,interno_consecutivo,2,32 | 33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,51,TRUE,"The cancelation statement read:

HBO and Jon Stewart ",The cancelation statement read:\\n\\nHBO and Jon Stewart ,The cancelation statement read: HBO and Jon Stewart
6760,race,European_Americans,David_Geffen,interno_singolo,1,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,51,TRUE,"David Geffen at AllMusic
'I Remember David Geffen', ","David Geffen at AllMusic\\n'I Remember David Geffen', ","David Geffen at AllMusic 'I Remember David Geffen',"
6762,race,European_Americans,Leo_Gerstenzang,interno_consecutivo,2,8 | 9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,40,TRUE,"One is:

One day in 1923, Leo Gerstenzang ","One is:\\n\\nOne day in 1923, Leo Gerstenzang ","One is: One day in 1923, Leo Gerstenzang"
6790,race,European_Americans,Helena_Rubinstein,interno_singolo,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,57,TRUE,"83–108)
Michèle Fitoussi Helena Rubinstein: the woman who ",83–108)\\nMichèle Fitoussi Helena Rubinstein: the woman who ,83–108) Michèle Fitoussi Helena Rubinstein: the woman who
6811,race,European_Americans,Steve_Wozniak,interno_consecutivo,2,23 | 24,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,40,TRUE,"—Steve Wozniak in 2010

By March 1, 1976, ","—Steve Wozniak in 2010\\n\\nBy March 1, 1976, ","—Steve Wozniak in 2010 By March 1, 1976,"
6816,race,European_Americans,Sylvester_Antolak,interno_singolo,1,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,51,TRUE,"Sylvester Antolak Highway""
The first episode of the ","Sylvester Antolak Highway""\\nThe first episode of the ","Sylvester Antolak Highway"" The first episode of the"
6843,race,European_Americans,Zbigniew_Brzezinski,interno_singolo,1,68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,86,85,TRUE,"Zbigniew Brzezinski: America's Grand Strategist scholarly biography
Ziolkowska-Boehm, ","Zbigniew Brzezinski: America's Grand Strategist scholarly biography\\nZiolkowska-Boehm, ","Zbigniew Brzezinski: America's Grand Strategist scholarly biography Ziolkowska-Boehm,"
6844,race,European_Americans,Zbigniew_Brzezinski,interno_singolo,1,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,66,65,TRUE,"ISBN 0-8290-3572-9
Zbigniew Brzezinski, bibliography and drawings ","ISBN 0-8290-3572-9\\nZbigniew Brzezinski, bibliography and drawings ","ISBN 0-8290-3572-9 Zbigniew Brzezinski, bibliography and drawings"
6851,race,European_Americans,Thaddeus_J._Dulski,interno_singolo,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,43,TRUE,"Thaddeus J. Dulski at Find a Grave
Dulski's ",Thaddeus J. Dulski at Find a Grave\\nDulski's ,Thaddeus J. Dulski at Find a Grave Dulski's
6857,race,European_Americans,Jerry_Kleczka,interno_singolo,1,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,43,TRUE,"Appearances on C-SPAN
Jerry Kleczka at Find ",Appearances on C-SPAN\\nJerry Kleczka at Find ,Appearances on C-SPAN Jerry Kleczka at Find
6886,race,European_Americans,Andrzej_Ehrenfeucht,interno_singolo,1,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,60,TRUE,"ISBN 1-56676-299-5
Andrzej Ehrenfeucht, Tero Harju, Grzegorz ","ISBN 1-56676-299-5\\nAndrzej Ehrenfeucht, Tero Harju, Grzegorz ","ISBN 1-56676-299-5 Andrzej Ehrenfeucht, Tero Harju, Grzegorz"
6892,race,European_Americans,Richard_Feynman,interno_consecutivo,2,20 | 21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,52,TRUE,"James Gleick wrote:

This was Richard Feynman nearing ",James Gleick wrote:\\n\\nThis was Richard Feynman nearing ,James Gleick wrote: This was Richard Feynman nearing
6909,race,European_Americans,Alfred_Korzybski,interno_singolo,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,73,TRUE,"ISBN 978-0-9700664-1-1
Alfred Korzybski, Manhood of Humanity, foreword by ","ISBN 978-0-9700664-1-1\\nAlfred Korzybski, Manhood of Humanity, foreword by ","ISBN 978-0-9700664-1-1 Alfred Korzybski, Manhood of Humanity, foreword by"
6932,race,European_Americans,Adam_Ulam,interno_multiplo,2,8 | 52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,59,TRUE,"130–132
Crystal Reference Encyclopedia on Adam Ulam
Harvard ",130–132\\nCrystal Reference Encyclopedia on Adam Ulam\\nHarvard ,130–132 Crystal Reference Encyclopedia on Adam Ulam Harvard
6943,race,European_Americans,Mark_Lukasiewicz,interno_singolo,1,33,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,48,TRUE,"Kids- Joey and Jake Lukasiewicz 
Mark Lukasiewicz ",Kids- Joey and Jake Lukasiewicz \\nMark Lukasiewicz ,Kids- Joey and Jake Lukasiewicz Mark Lukasiewicz
6990,race,European_Americans,Bill_Romanowski,interno_singolo,1,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,56,TRUE,"Sports · SI.com · Pro-Football-Reference
Bill Romanowski ",Sports · SI.com · Pro-Football-Reference\\nBill Romanowski ,Sports · SI.com · Pro-Football-Reference Bill Romanowski
6994,race,European_Americans,Steve_Wisniewski,interno_multiplo,2,37 | 83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,94,93,TRUE,": Steve Wisniewski raidersonline.com
Steve Wisniewski testimony tothenextlevel.org
Old-school ",: Steve Wisniewski raidersonline.com\\nSteve Wisniewski testimony tothenextlevel.org\\nOld-school ,: Steve Wisniewski raidersonline.com Steve Wisniewski testimony tothenextlevel.org Old-school
7004,race,European_Americans,Killer_Kowalski,interno_singolo,1,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,58,TRUE,"Wrestling Canadian Hall of Fame: Killer Kowalski
Interview ",Wrestling Canadian Hall of Fame: Killer Kowalski\\nInterview ,Wrestling Canadian Hall of Fame: Killer Kowalski Interview
7014,race,European_Americans,Velvet_Sky,interno_multiplo,2,15 | 32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,55,TRUE,"Sports profile
Official website
Velvet Sky's profile at ",Sports profile\\nOfficial website\\nVelvet Sky's profile at ,Sports profile Official website Velvet Sky's profile at
7040,race,European_Americans,Al_Capone,interno_multiplo,2,14 | 37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,52,TRUE,"(with photos)
FBI files on Al Capone
Little Chicago: ",(with photos)\\nFBI files on Al Capone\\nLittle Chicago: ,(with photos) FBI files on Al Capone Little Chicago:
7063,race,European_Americans,Alfred_Stieglitz,interno_singolo,1,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,57,TRUE,"(October 2004)
Weston Naef, Alfred Stieglitz: Photographs ","(October 2004)\\nWeston Naef, Alfred Stieglitz: Photographs ","(October 2004) Weston Naef, Alfred Stieglitz: Photographs"
7069,race,European_Americans,Albert_Bierstadt,interno_singolo,1,53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,56,TRUE,"Albert Bierstadt Paintings Gallery 345 images online
The ",Albert Bierstadt Paintings Gallery 345 images online\\nThe ,Albert Bierstadt Paintings Gallery 345 images online The
7070,race,European_Americans,Albert_Bierstadt,interno_singolo,1,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70,69,TRUE,"Norton Art Gallery: Albert Bierstadt's Biography
berkshireeagle.com / ",Norton Art Gallery: Albert Bierstadt's Biography\\nberkshireeagle.com / ,Norton Art Gallery: Albert Bierstadt's Biography berkshireeagle.com /
7085,race,European_Americans,Frank_Lloyd_Wright,interno_singolo,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62,61,TRUE,"ISBN 978-3-7643-8697-9
Twombly, Robert C. Frank Lloyd Wright: ","ISBN 978-3-7643-8697-9\\nTwombly, Robert C. Frank Lloyd Wright: ","ISBN 978-3-7643-8697-9 Twombly, Robert C. Frank Lloyd Wright:"
7086,race,European_Americans,Frank_Lloyd_Wright,interno_singolo,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,58,TRUE,"ISBN 978-0-7112-2967-9
Heinz, Thomas A. Frank Lloyd Wright ","ISBN 978-0-7112-2967-9\\nHeinz, Thomas A. Frank Lloyd Wright ","ISBN 978-0-7112-2967-9 Heinz, Thomas A. Frank Lloyd Wright"
7090,race,European_Americans,Frank_Lloyd_Wright,interno_singolo,1,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,63,62,TRUE,"Designs for an American Landscape 1922–1932
Frank Lloyd Wright ",Designs for an American Landscape 1922–1932\\nFrank Lloyd Wright ,Designs for an American Landscape 1922–1932 Frank Lloyd Wright
7104,race,European_Americans,Claire_Falkenstein,interno_singolo,1,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,76,TRUE,"Claire Falkenstein, Collections Search Center, Smithsonian Institution
Entry ","Claire Falkenstein, Collections Search Center, Smithsonian Institution\\nEntry ","Claire Falkenstein, Collections Search Center, Smithsonian Institution Entry"
7107,race,European_Americans,Lyonel_Feininger,interno_singolo,1,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,42,TRUE,"Lyonel Feininger at Find a Grave
Available ",Lyonel Feininger at Find a Grave\\nAvailable ,Lyonel Feininger at Find a Grave Available
7111,race,European_Americans,Don_Heck,interno_singolo,1,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,42,TRUE,"The American Artist Bluebook: Don Heck
""DC ","The American Artist Bluebook: Don Heck\\n""DC ","The American Artist Bluebook: Don Heck ""DC"
7115,race,European_Americans,Franz_Kline,interno_multiplo,2,12 | 39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,46,TRUE,"Franz Kline
Harry F. Gaugh Franz Kline
Eugenia ",Franz Kline\\nHarry F. Gaugh Franz Kline\\nEugenia ,Franz Kline Harry F. Gaugh Franz Kline Eugenia
7125,race,European_Americans,Erwin_Panofsky,interno_singolo,1,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,46,TRUE,"Books and Writers
Erwin Panofsky Papers at the ",Books and Writers\\nErwin Panofsky Papers at the ,Books and Writers Erwin Panofsky Papers at the
7164,race,European_Americans,Max_Ehrmann,interno_singolo,1,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,53,TRUE,"A Fearsome Riddle Bowen-Merrill Co., Indianapolis
Max ","A Fearsome Riddle Bowen-Merrill Co., Indianapolis\\nMax ","A Fearsome Riddle Bowen-Merrill Co., Indianapolis Max"
7165,race,European_Americans,Max_Ehrmann,interno_singolo,1,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,36,TRUE,"A Prayer and Selections New York
Max ",A Prayer and Selections New York\\nMax ,A Prayer and Selections New York Max
7166,race,European_Americans,Max_Ehrmann,interno_singolo,1,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,47,TRUE,"Max Ehrmann's Poems Viquesney Publishing Co
Max ",Max Ehrmann's Poems Viquesney Publishing Co\\nMax ,Max Ehrmann's Poems Viquesney Publishing Co Max
7167,race,European_Americans,Max_Ehrmann,interno_singolo,1,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,42,TRUE,"Who Entereth Here Dodge Publishing Co.
Max ",Who Entereth Here Dodge Publishing Co.\\nMax ,Who Entereth Here Dodge Publishing Co. Max
7172,race,European_Americans,Max_Ehrmann,interno_singolo,1,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,43,TRUE,"Worldly Wisdom Revisited by Max Ehrmann
Tim ",Worldly Wisdom Revisited by Max Ehrmann\\nTim ,Worldly Wisdom Revisited by Max Ehrmann Tim
7201,race,European_Americans,Friedrich_Hirth,interno_singolo,1,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,55,TRUE,"Syllabary of Chinese sounds, by Friedrich Hirth
Chinese ","Syllabary of Chinese sounds, by Friedrich Hirth\\nChinese ","Syllabary of Chinese sounds, by Friedrich Hirth Chinese"
7214,race,European_Americans,Walter_Lippman,interno_singolo,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,51,TRUE,"LCCN 61--8370
Goodwin, Craufurd D. Walter Lippmann: ","LCCN 61--8370\\nGoodwin, Craufurd D. Walter Lippmann: ","LCCN 61--8370 Goodwin, Craufurd D. Walter Lippmann:"
7215,race,European_Americans,Walter_Lippman,interno_singolo,1,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,53,TRUE,"ISBN 978-0674368132
Riccio, Barry D. Walter Lippmann: ","ISBN 978-0674368132\\nRiccio, Barry D. Walter Lippmann: ","ISBN 978-0674368132 Riccio, Barry D. Walter Lippmann:"
7231,race,European_Americans,Henry_Miller,interno_singolo,1,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,45,TRUE,"ISBN 0-87477-404-7
Brown, J. D. Henry Miller, ","ISBN 0-87477-404-7\\nBrown, J. D. Henry Miller, ","ISBN 0-87477-404-7 Brown, J. D. Henry Miller,"
7245,race,European_Americans,Henry_Miller,interno_singolo,1,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,50,TRUE,"Dinner with Henry Miller, a 30-minute video
UbuWeb ","Dinner with Henry Miller, a 30-minute video\\nUbuWeb ","Dinner with Henry Miller, a 30-minute video UbuWeb"
7251,race,European_Americans,Jack_Schaefer,interno_singolo,1,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,45,TRUE,"Books and Writers
Jack Schaefer at Library of ",Books and Writers\\nJack Schaefer at Library of ,Books and Writers Jack Schaefer at Library of
7255,race,European_Americans,Ernest_Schwiebert,interno_consecutivo,2,25 | 26,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,57,TRUE,"Ernest Schwiebert - 2005

Ernest George Schwiebert, Ph.D., ","Ernest Schwiebert - 2005\\n\\nErnest George Schwiebert, Ph.D., ","Ernest Schwiebert - 2005 Ernest George Schwiebert, Ph.D.,"
7268,race,European_Americans,Levi_Strauss,interno_singolo,1,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,41,TRUE,"Levi Strauss at Find a Grave
Levi Strauss ",Levi Strauss at Find a Grave\\nLevi Strauss ,Levi Strauss at Find a Grave Levi Strauss
7276,race,European_Americans,John_Jacob_Astor,interno_singolo,1,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71,70,TRUE,"John Jacob Astor: America's First Multimillionaire excerpt
""John Jacob ","John Jacob Astor: America's First Multimillionaire excerpt\\n""John Jacob ","John Jacob Astor: America's First Multimillionaire excerpt ""John Jacob"
7281,race,European_Americans,Bernard_Baruch,interno_singolo,1,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,38,TRUE,"FBI file on Bernard Baruch
A film clip ",FBI file on Bernard Baruch\\nA film clip ,FBI file on Bernard Baruch A film clip
7287,race,European_Americans,Walter_Chrysler,interno_singolo,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,52,TRUE,"194–198
Newspaper clippings about  Walter Chrysler in ",194–198\\nNewspaper clippings about  Walter Chrysler in ,194–198 Newspaper clippings about Walter Chrysler in
7295,race,European_Americans,Theodore_J._Forstmann,interno_singolo,1,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,49,TRUE,"Ted Forstmann's Bio
Theodore J. Forstmann at Find ",Ted Forstmann's Bio\\nTheodore J. Forstmann at Find ,Ted Forstmann's Bio Theodore J. Forstmann at Find
7310,race,European_Americans,Conrad_Hilton,interno_singolo,1,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,41,TRUE,"with a foreword by Conrad Hilton
Comfort, ","with a foreword by Conrad Hilton\\nComfort, ","with a foreword by Conrad Hilton Comfort,"
7338,race,European_Americans,George_Lucas,interno_singolo,1,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,63,62,TRUE,"(contributor)
1995: George Lucas, Chris Claremont: Shadow Moon ","(contributor)\\n1995: George Lucas, Chris Claremont: Shadow Moon ","(contributor) 1995: George Lucas, Chris Claremont: Shadow Moon"
7339,race,European_Americans,George_Lucas,interno_singolo,1,22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,36,TRUE,"George Lucas on IMDb 
George Lucas at ",George Lucas on IMDb \\nGeorge Lucas at ,George Lucas on IMDb George Lucas at
7379,race,European_Americans,David_Rockefeller,interno_consecutivo,2,23 | 24,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,46,TRUE,"They had six children:

David Rockefeller Jr. – ",They had six children:\\n\\nDavid Rockefeller Jr. – ,They had six children: David Rockefeller Jr. –
7407,race,European_Americans,John_Wanamaker,interno_multiplo,2,28 | 53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,60,TRUE,"(John Wanamaker, Innovator)
Advertising Hall of Fame
A Short ","(John Wanamaker, Innovator)\\nAdvertising Hall of Fame\\nA Short ","(John Wanamaker, Innovator) Advertising Hall of Fame A Short"
7430,race,European_Americans,Tom_Cruise,interno_multiplo,3,7 | 30 | 49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,59,TRUE,"Movies
Tom Cruise on WorldCat
Tom Cruise on IMDb
Tom Cruise ",Movies\\nTom Cruise on WorldCat\\nTom Cruise on IMDb\\nTom Cruise ,Movies Tom Cruise on WorldCat Tom Cruise on IMDb Tom Cruise
7434,race,European_Americans,Peter_Dinklage,interno_consecutivo,2,30 | 31,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,67,65,TRUE,"The New York Times.Interviews

Interview with Peter Dinklage about ",The New York Times.Interviews\\n\\nInterview with Peter Dinklage about ,The New York Times.Interviews Interview with Peter Dinklage about
7459,race,European_Americans,Karen_Black,interno_singolo,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,47,TRUE,"Karen Black at AllMovie
Works by or about Karen ",Karen Black at AllMovie\\nWorks by or about Karen ,Karen Black at AllMovie Works by or about Karen
7460,race,European_Americans,Karen_Black,interno_multiplo,2,11 | 40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,54,53,TRUE,"movie site
Podcast interview March 2007
Karen Black — ",movie site\\nPodcast interview March 2007\\nKaren Black — ,movie site Podcast interview March 2007 Karen Black —
7474,race,European_Americans,Dana_Carvey,interno_singolo,1,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,46,TRUE,"Dana Carvey at Emmys.com
""WTF Podcast, Episode ","Dana Carvey at Emmys.com\\n""WTF Podcast, Episode ","Dana Carvey at Emmys.com ""WTF Podcast, Episode"
7477,race,European_Americans,Carol_Channing,interno_singolo,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,45,TRUE,"(2004)
Carol Channing: The First Eighty Years ",(2004)\\nCarol Channing: The First Eighty Years ,(2004) Carol Channing: The First Eighty Years
7483,race,European_Americans,Doris_Day,interno_singolo,1,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,59,TRUE,"Hawthorne Publishing, ISBN 9780978716738
Braun, Eric, Doris ","Hawthorne Publishing, ISBN 9780978716738\\nBraun, Eric, Doris ","Hawthorne Publishing, ISBN 9780978716738 Braun, Eric, Doris"
7486,race,European_Americans,James_Dean,interno_singolo,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,49,TRUE,"Forever James Dean, Warner Home Video
James Dean: ","Forever James Dean, Warner Home Video\\nJames Dean: ","Forever James Dean, Warner Home Video James Dean:"
7524,race,European_Americans,Tab_Hunter,interno_singolo,1,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,36,TRUE,"Tab Hunter on IMDb
Tab Hunter at the ",Tab Hunter on IMDb\\nTab Hunter at the ,Tab Hunter on IMDb Tab Hunter at the
7526,race,European_Americans,Emil_Jannings,interno_singolo,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,41,TRUE,"136–45
Emil Jannings: Theater, Film – Das ","136–45\\nEmil Jannings: Theater, Film – Das ","136–45 Emil Jannings: Theater, Film – Das"
7527,race,European_Americans,Emil_Jannings,interno_singolo,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,63,62,TRUE,"(posthumous)
Herbert Ihering: Emil Jannings: Baumeister seines ",(posthumous)\\nHerbert Ihering: Emil Jannings: Baumeister seines ,(posthumous) Herbert Ihering: Emil Jannings: Baumeister seines
