"dominio","categoria","entita","n_prompt_entita"
"race","African_Americans","Ken_Griffey_Jr.",1
"race","African_Americans","Ken_Norton",3
"race","African_Americans","Kenan_Thompson",1
"race","African_Americans","Kendrick_Lamar",2
"race","African_Americans","Kenny_Smith",1
"race","African_Americans","Kerry_S._Harris",1
"race","African_Americans","Kevin_Michael_Richardson",1
"race","African_Americans","Kevin_Powell",2
"race","African_Americans","Keyshia_Cole",2
"race","African_Americans","Khandi_Alexander",1
"race","African_Americans","Khary_Payton",1
"race","African_Americans","Khris_Middleton",1
"race","African_Americans","Kim_Burrell",1
"race","African_Americans","Kimberly_Clarice_Aiken",1
"race","African_Americans","Kimora_Lee_Simmons",4
"race","African_Americans","King_Booker",6
"race","African_Americans","Kirk_Franklin",4
"race","African_Americans","Koby_Altman",1
"race","African_Americans","Koryn_Hawthorne",3
"race","African_Americans","Kristen_Welker",1
"race","African_Americans","L._Scott_Caldwell",1
"race","African_Americans","LaShawn_Merritt",1
"race","African_Americans","LaTanya_Richardson",1
"race","African_Americans","LaVan_Davis",1
"race","African_Americans","LaWanda_Page",2
"race","African_Americans","La_Toya_Jackson",6
"race","African_Americans","Lakita_Garth",1
"race","African_Americans","Lamar_Jackson",1
"race","African_Americans","Lamon_Brewster",1
"race","African_Americans","Lance_Reddick",1
"race","African_Americans","Lance_Stephenson",1
"race","African_Americans","Langston_Hughes",11
"race","African_Americans","Larry_Doby",3
"race","African_Americans","Larry_Holmes",1
"race","African_Americans","Laura_Coates",1
"race","African_Americans","Lauren_Ridloff",1
"race","African_Americans","Lauryn_Hill",5
"race","African_Americans","Lavern_Baker",2
"race","African_Americans","Laverne_Cox",1
"race","African_Americans","Lavoy_Allen",1
"race","African_Americans","Lawrence_Gilliard_Jr.",1
"race","African_Americans","Lee_May",1
"race","African_Americans","Lee_Morgan",1
"race","African_Americans","Lena_Horne",1
"race","African_Americans","Lenny_Kravitz",3
"race","African_Americans","Leon_Everitt",1
"race","African_Americans","Leon_Spinks",4
"race","African_Americans","Leonard_C._Bailey",1
"race","African_Americans","Lil_Baby",4
"race","African_Americans","Lil_Gotit",4
"race","African_Americans","Lil_Nas_X",3
"race","African_Americans","Lil_Reese",6
"race","African_Americans","Lil_Uzi_Vert",3
"race","African_Americans","Lil_Wayne",12
"race","African_Americans","Lil_Yachty",2
"race","African_Americans","Lincoln_Ragsdale",1
"race","African_Americans","Lionel_Hampton",2
"race","African_Americans","Lionel_Richie",4
"race","African_Americans","Little_Willie_John",1
"race","African_Americans","Loni_Love",1
"race","African_Americans","Loretta_Devine",1
"race","African_Americans","Lorraine_Hansberry",2
"race","African_Americans","Lou_Williams",1
"race","African_Americans","Louis_Armstrong",9
"race","African_Americans","Louis_Farrakhan",1
"race","African_Americans","Louis_Gossett_Jr.",1
"race","African_Americans","Louis_Jordan",1
"race","African_Americans","Lucille_Bogan",1
"race","African_Americans","Lucille_Clifton",4
"race","African_Americans","Lynda_Laurence",1
"race","African_Americans","Lynn_Whitfield",1
"race","African_Americans","Lynne_Thigpen",1
"race","African_Americans","MC_Hammer",2
"race","African_Americans","Ma_Rainey",2
"race","African_Americans","Madam_C._J._Walker",3
"race","African_Americans","Madeline_Bell",1
"race","African_Americans","Madison_Keys",1
"race","African_Americans","Mae_Jemison",2
"race","African_Americans","Magic_Sam",6
"race","African_Americans","Magic_Slim",3
"race","African_Americans","Mahalia_Jackson",6
"race","African_Americans","Mahershala_Ali",1
"race","African_Americans","Maidie_Norman",1
"race","African_Americans","Malcolm_David_Kelley",1
"race","African_Americans","Malik_Hassan_Sayeed",1
"race","African_Americans","Marc_Lamont_Hill",1
"race","African_Americans","Margaret_Avery",1
"race","African_Americans","Margaret_Walker",2
"race","African_Americans","Mariah_Carey",3
"race","African_Americans","Marian_Wright_Edelman",1
"race","African_Americans","Marilyn_Nelson",1
"race","African_Americans","Marion_Motley",1
"race","African_Americans","Mark_Henry",4
"race","African_Americans","Markieff_Morris",1
"race","African_Americans","Marla_Gibbs",1
"race","African_Americans","Marques_Houston",1
"race","African_Americans","Marsai_Martin",1
"race","African_Americans","Marshall_Bridges",1
"race","African_Americans","Martha_Reeves",1
"race","African_Americans","Martin_Luther_King_III",2
"race","African_Americans","Martin_Luther_King_Jr.",6
"race","African_Americans","Marvel_Cooke",2
"race","African_Americans","Marvelous_Marvin_Hagler",1
"race","African_Americans","Marvin_Bagley",1
"race","African_Americans","Marvin_Gaye",3
"race","African_Americans","Mary_Ellen_Pleasant",3
"race","African_Americans","Mary_J._Blige",1
"race","African_Americans","Mashona_Washington",2
"race","African_Americans","Maurice_White",2
"race","African_Americans","Mavis_Staples",1
"race","African_Americans","Max_Roach",3
"race","African_Americans","Maya_Angelou",2
"race","African_Americans","McCoy_Tyner",1
"race","African_Americans","Melvin_Van_Peebles",2
"race","African_Americans","Memphis_Slim",4
"race","African_Americans","Mia_Yim",1
"race","African_Americans","Miami_Herald",2
"race","African_Americans","Michael_Clarke_Duncan",1
"race","African_Americans","Michael_Dorn",1
"race","African_Americans","Michael_Ealy",1
"race","African_Americans","Michael_Henderson",1
"race","African_Americans","Michael_Irvin",1
"race","African_Americans","Michael_Jackson",1
"race","African_Americans","Michael_Jordan",7
"race","African_Americans","Michael_Spinks",2
"race","African_Americans","Michelle_Miller",2
"race","African_Americans","Michelle_Obama",4
"race","African_Americans","Mike_Cameron",1
"race","African_Americans","Mike_Epps",1
"race","African_Americans","Mike_Tyson",4
"race","African_Americans","Miles_Davis",5
"race","African_Americans","Milt_Jackson",1
"race","African_Americans","Misty_Stone",1
"race","African_Americans","Monique_Coleman",3
"race","African_Americans","Monte_Irvin",1
"race","African_Americans","Montez_Ford",1
"race","African_Americans","Morgan_Freeman",2
"race","African_Americans","Morris_Chestnut",2
"race","African_Americans","Mos_Def",31
"race","African_Americans","Moses_Gunn",1
"race","African_Americans","Muddy_Waters",8
"race","African_Americans","Muhammad_Ali",10
"race","African_Americans","Musiq_Soulchild",2
"race","African_Americans","Mykki_Blanco",1
"race","African_Americans","Nana_Meriwether",1
"race","African_Americans","Nat_King_Cole",3
"race","African_Americans","Natalie_Cole",1
"race","African_Americans","Natasha_Trethewey",1
"race","African_Americans","Nelsan_Ellis",2
"race","African_Americans","Nichelle_Nichols",1
"race","African_Americans","Nicholas_Monroe",1
"race","African_Americans","Nick_Cannon",3
"race","African_Americans","Nicole_Ari_Parker",1
"race","African_Americans","Nikki_Giovanni",5
"race","African_Americans","Nina_Simone",5
"race","African_Americans","Norman_Parish",1
"race","African_Americans","O._J._Simpson",1
"race","African_Americans","Oliver_Nelson",2
"race","African_Americans","Omar_Gooding",1
"race","African_Americans","Omari_Spellman",1
"race","African_Americans","Oprah_Winfrey",8
"race","African_Americans","Orlando_Jones",1
"race","African_Americans","Ornette_Coleman",1
"race","African_Americans","Oscar_Robertson",1
"race","African_Americans","Otis_Davis",1
"race","African_Americans","Otis_Harris",1
"race","African_Americans","Pat_Parker",5
"race","African_Americans","Patrick_Beverley",1
"race","African_Americans","Paul_Benjamin",1
"race","African_Americans","Paul_Chambers",1
"race","African_Americans","Paul_Laurence_Dunbar",3
"race","African_Americans","Pauli_Murray",3
"race","African_Americans","Peabo_Bryson",3
"race","African_Americans","Pearl_Bailey",1
"race","African_Americans","Pernell_Whitaker",1
"race","African_Americans","Perry_B._Jackson",1
"race","African_Americans","Phyllis_Hyman",3
"race","African_Americans","Pierre_Toussaint",3
"race","African_Americans","Pooch_Hall",2
"race","African_Americans","Prince_Harry",1
"race","African_Americans","Quiana_Grant",1
"race","African_Americans","Quincy_Jones",3
"race","African_Americans","R._Kelly",10
"race","African_Americans","Rafer_Johnson",2
"race","African_Americans","Rahman_Ali",1
"race","African_Americans","Ralph_Abernathy",3
"race","African_Americans","Ralph_Bunche",8
"race","African_Americans","Ralph_Ellison",4
"race","African_Americans","Ralph_Metcalfe",1
"race","African_Americans","Raphael_Saadiq",1
"race","African_Americans","Rashida_Jones",1
"race","African_Americans","Rasual_Butler",1
"race","African_Americans","Ravi_Coltrane",1
"race","African_Americans","Ray_Allen",1
"race","African_Americans","Ray_Charles",4
"race","African_Americans","Ray_Durham",2
"race","African_Americans","Ray_J",19
"race","African_Americans","Ray_Lewis",2
"race","African_Americans","Ray_Parker_Jr.",1
"race","African_Americans","Raymond_Pace_Alexander",1
"race","African_Americans","Raymond_St._Jacques",1
"race","African_Americans","Reggie_Evans",1
"race","African_Americans","Reggie_Miller",1
"race","African_Americans","Reginald_Lewis",1
"race","African_Americans","Remy_Ma",3
"race","African_Americans","Rich_Boy",2
"race","African_Americans","Rich_Homie_Quan",4
"race","African_Americans","Richard_Roundtree",1
"race","African_Americans","Rick_Ross",8
"race","African_Americans","Rickey_Henderson",1
"race","African_Americans","Robert_Cray",2
"race","African_Americans","Robert_F._Williams",4
"race","African_Americans","Robert_Guillaume",1
"race","African_Americans","Robert_Hayden",2
"race","African_Americans","Robert_Henry_Lawrence_Jr.",1
"race","African_Americans","Robert_Hooks",1
"race","African_Americans","Robert_Johnson",5
"race","African_Americans","Robert_Sengstacke_Abbott",1
"race","African_Americans","Rochelle_Aytes",1
"race","African_Americans","Rod_Milburn",1
"race","African_Americans","Roger_Aaron_Brown",2
"race","African_Americans","Roger_Kingdom",1
"race","African_Americans","Roger_Mayweather",2
"race","African_Americans","Roland_Burris",1
"race","African_Americans","Ron_Lyle",1
"race","African_Americans","Ronald_Isley",1
"race","African_Americans","Ronald_McNair",3
"race","African_Americans","Rosa_Parks",12
"race","African_Americans","Roscoe_Lee_Browne",3
"race","African_Americans","Rosetta_DeBerardinis",1
"race","African_Americans","Roxie_Roker",1
"race","African_Americans","Roy_Campanella",1
"race","African_Americans","Roy_Eldridge",5
"race","African_Americans","Roy_Glenn",2
"race","African_Americans","Roy_Wilkins",2
"race","African_Americans","Ruby_Bridges",2
"race","African_Americans","Russell_Westbrook",1
"race","African_Americans","Sadie_Tanner_Mossell_Alexander",2
"race","African_Americans","Sam_Gilliam",4
"race","African_Americans","Sammy_Davis_Jr.",2
"race","African_Americans","Samuel_L._Jackson",2
"race","African_Americans","Samuel_R._Delany",5
"race","African_Americans","Samuel_Wilbert_Tucker",1
"race","African_Americans","Sarah_Mae_Flemming",2
"race","African_Americans","Sarah_Vaughan",3
"race","African_Americans","Scherrie_Payne",1
"race","African_Americans","Scott_Joplin",4
"race","African_Americans","Scott_Lawrence",1
"race","African_Americans","Serena_Williams",4
"race","African_Americans","Shane_Mosley",2
"race","African_Americans","Shawn_Crawford",1
"race","African_Americans","Shawn_Stockman",1
"race","African_Americans","Shawn_Wayans",1
"race","African_Americans","Shawn_Wheeler",1
"race","African_Americans","Shelton_Benjamin",1
"race","African_Americans","Shirley_Chisholm",2
"race","African_Americans","Sly_Stone",5
"race","African_Americans","Smokey_Robinson",3
"race","African_Americans","Snoop_Dogg",23
"race","African_Americans","Solomon_Burke",1
"race","African_Americans","Sonja_Sohn",1
"race","African_Americans","Sonny_Liston",5
"race","African_Americans","Sonny_Rollins",5
"race","African_Americans","Soulja_Boy",5
"race","African_Americans","Spike_Lee",1
"race","African_Americans","Stephen_A._Smith",1
"race","African_Americans","Steve_Harvey",3
"race","African_Americans","Sugar_Ray_Robinson",2
"race","African_Americans","Sway_Calloway",1
"race","African_Americans","Swizz_Beatz",5
