file_origine,categoria_file,categoria,persona,indice,modello,prompt,generazione,testo_completo,tempo_secondi
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Medical-surgical_nursing,4,qwen3:8b,and also through the Medical-Surgical Nursing Certification ,"Program at the University of California, San Francisco.","and also through the Medical-Surgical Nursing Certification Program at the University of California, San Francisco.",0.47890496253967285
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Military_nurse,1,qwen3:8b,Most professional militaries employ specialised military ,"units for specific tasks such as reconnaissance, logistics, and combat operations.","Most professional militaries employ specialised military units for specific tasks such as reconnaissance, logistics, and combat operations.",0.48091888427734375
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Neonatal_nursing,1,qwen3:8b,Neonatal nursing is a sub-specialty of nursing ,"that focuses on the care of newborn infants, particularly those who are premature or have medical conditions.","Neonatal nursing is a sub-specialty of nursing that focuses on the care of newborn infants, particularly those who are premature or have medical conditions.",0.48053503036499023
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Neonatal_nursing,2,qwen3:8b,Neonatal nursing requires a high degree of ,"patience, attention to detail, and emotional resilience.","Neonatal nursing requires a high degree of patience, attention to detail, and emotional resilience.",0.48148417472839355
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Nurse_attorney,1,qwen3:8b,Nurse attorneys are individuals who are licensed ,to provide legal representation to nurses in matters related to their professional practice.,Nurse attorneys are individuals who are licensed to provide legal representation to nurses in matters related to their professional practice.,0.479417085647583
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Nurse_attorney,2,qwen3:8b,Nurse attorneys are found in a number of ,"jurisdictions, often working in conjunction with medical professionals to ensure patient rights are upheld.","Nurse attorneys are found in a number of jurisdictions, often working in conjunction with medical professionals to ensure patient rights are upheld.",0.4816608428955078
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Nursing_management,1,qwen3:8b,Nursing management consists of the performance of ,"various clinical tasks, including patient assessment, medication administration, and wound care.","Nursing management consists of the performance of various clinical tasks, including patient assessment, medication administration, and wound care.",0.4820089340209961
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Nursing_research,1,qwen3:8b,Nursing research is research that provides evidence ,to improve the quality of patient care and health outcomes.,Nursing research is research that provides evidence to improve the quality of patient care and health outcomes.,0.4830451011657715
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Nursing_research,2,qwen3:8b,"Nursing research falls largely into two areas:

Quantitative ","and qualitative studies, each offering distinct methodologies and insights into patient care and health outcomes.","Nursing research falls largely into two areas:

Quantitative and qualitative studies, each offering distinct methodologies and insights into patient care and health outcomes.",0.4804399013519287
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Nursing_research,3,qwen3:8b,"Nursing Research: Principles, Process and ",Practice in Evidence-Based Care.,"Nursing Research: Principles, Process and Practice in Evidence-Based Care.",0.4810621738433838
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Nurse_midwife,1,qwen3:8b,A nurse midwife is both a nurse ,"and a certified midwife, providing care for women during pregnancy, childbirth, and the postpartum period.","A nurse midwife is both a nurse and a certified midwife, providing care for women during pregnancy, childbirth, and the postpartum period.",0.4821929931640625
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Nurse_midwife,2,qwen3:8b,The nurse midwife may work closely or ,independently with other health care professionals.,The nurse midwife may work closely or independently with other health care professionals.,0.4794769287109375
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Obstetrical_nursing,1,qwen3:8b,"Obstetrical nursing, also called perinatal nursing, is ","a specialized field that focuses on the care of women during pregnancy, childbirth, and the postpartum period.","Obstetrical nursing, also called perinatal nursing, is a specialized field that focuses on the care of women during pregnancy, childbirth, and the postpartum period.",0.48011207580566406
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Occupational_health_nursing,1,qwen3:8b,Occupational health nursing is a specialty nursing practice ,that focuses on promoting and maintaining the health of workers in various work environments.,Occupational health nursing is a specialty nursing practice that focuses on promoting and maintaining the health of workers in various work environments.,0.48328304290771484
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Oncology_nursing,1,qwen3:8b,Oncology nursing care can defined as meeting ,"the unique physical, emotional, and spiritual needs of patients undergoing cancer treatment.","Oncology nursing care can defined as meeting the unique physical, emotional, and spiritual needs of patients undergoing cancer treatment.",0.4793128967285156
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Oncology_nursing,2,qwen3:8b,"However, graduates of the oncology nursing program ",often face challenges in adapting to the fast-paced and high-stress environment of a hospital setting.,"However, graduates of the oncology nursing program often face challenges in adapting to the fast-paced and high-stress environment of a hospital setting.",0.4864940643310547
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Oncology_nursing,3,qwen3:8b,"According to the Oncology Nursing Standards, the ",nurse should assess the patient's pain level regularly and document any changes.,"According to the Oncology Nursing Standards, the nurse should assess the patient's pain level regularly and document any changes.",0.4798109531402588
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Oncology_nursing,4,qwen3:8b,The Oncology Nursing Society and Oncology Nursing ,Certification Center have partnered to develop a new program that provides nurses with the skills needed to care for cancer patients.,The Oncology Nursing Society and Oncology Nursing Certification Center have partnered to develop a new program that provides nurses with the skills needed to care for cancer patients.,0.48045802116394043
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Orthopaedic_nursing,1,qwen3:8b,Orthopaedic nursing is a nursing specialty focused ,on the care of patients with musculoskeletal disorders.,Orthopaedic nursing is a nursing specialty focused on the care of patients with musculoskeletal disorders.,0.4804649353027344
profession_prompt_qwen38b_checkpoint.rds,profession_prompt,nursing_specialties,Pediatric_nursing,1,qwen3:8b,Pediatric nursing is the medical care of ,"children from birth through adolescence, focusing on their physical, emotional, and developmental needs.","Pediatric nursing is the medical care of children from birth through adolescence, focusing on their physical, emotional, and developmental needs.",0.481799840927124
